id,MAC,SSID,timestamp,hash,rssi,sn,htci
2,87-6A-F4-BB-76-F8,sgascar61,246182,8b6f607eec2f533a9d2f69b673441cef0e91b6f1,-80,207,CNY
2,AD-18-D2-29-C0-B9,aschoenfisch62,437852,d1e754efb54d68b1728a21da0b9058f13f77227a,-74,266,CNY
3,99-EA-5A-E4-A2-32,rkiggel63,435548,6b2f55769691607c9c473adc17751b52c6d72e9b,-75,372,SEK
2,48-06-E5-33-A7-3E,mpurcell64,552319,433654d12759049ed90a3cdd017c64cb536f2276,-81,470,IDR
3,EC-DF-AA-DD-1E-22,kpancoust65,47213,b56dff28b695df2340fc9295cb2aa164de2e361b,-51,800,RUB
2,35-1E-EB-AC-1B-36,srosenblad66,42207,b0446fbbc504ae8077514ad283120a7387747db2,-56,174,PHP
1,D9-32-B9-4A-73-89,rclitheroe67,500694,d4a1157afece0d45152f950e1102b737fcb6fe1f,-64,365,THB
2,1D-F4-FA-BB-45-CE,gmcgarrell68,394031,bfd5d8759e19afe2ddd1156e9f001a95381f35a3,-69,1081,IDR
2,21-46-1F-5A-EB-20,hbiggam69,537416,7e6e944d115379abccc995920354dffd2ef8cd45,-70,517,IDR
3,E7-9D-37-71-D1-6A,ttrudgian6a,363461,378062e8325f3d89fe352286c8aaeb17b2fb537c,-68,747,CNY
1,B8-8E-BF-79-70-B1,tbeaushaw6b,164169,741e94ba9295451affc8f6f2fc3b1a78afc3bb67,-53,1070,MKD
2,D9-16-55-78-41-6D,mhynam6c,409127,e7fa32b591c854ca7cff13dadaae976b06236833,-64,772,IDR
3,0F-A1-B1-26-5C-B8,gsargeant6d,300065,422bf5981ed2286fc252dd57479e42157b15b48b,-45,430,GTQ
1,63-FF-9B-6F-27-34,gcarruth6e,588421,98411a53e386a65c1d15bf5e9ee3d0200903d3a7,-41,166,EUR
2,C3-72-DF-2E-D5-8C,bwestney6f,253600,de3f82cc8a16b54e179e5b00f59fa0943b9bedd9,-79,1186,USD
3,CD-A4-D6-85-72-CB,lmatieu6g,555724,b2f4ff575e4cb6809917d9729e8119d67b34c72c,-70,981,RUB
3,3D-CE-EB-1D-53-ED,jkopecka6h,83739,a82fa16517f19e5d3b61f2a6af90c7ebeceaffe3,-58,1175,IDR
1,CF-38-6F-CE-A3-5E,adunne6i,478358,d44ce851f3603ccf34080c73140ff829fa3e35b2,-41,968,THB
1,BF-DF-77-96-D7-BD,amassimi6j,528298,714f9928ca8cd40df830265ceb125b36f277a4d7,-78,276,THB
1,F0-10-12-19-1A-26,lkosel6k,544041,89772efc49d0aa65f16f11161e2dd11397483e97,-78,760,MYR
2,3A-BF-5D-84-B3-36,ferridge6l,183260,d6e48d98093457b1c4ef6e137ddc6589c8630068,-52,196,PLN
1,A1-CE-42-C7-BC-58,dwindram6m,234386,a4c36f1cbdee48744291d1a78fa5f6ebac495813,-46,997,EUR
3,D8-F5-F8-E7-E9-A0,ahamsson6n,344634,81bb285a518a6948dc445fbbd75974d910f46425,-87,810,MYR
1,59-3E-F6-0B-78-73,mlerigo6o,323148,732bfc06599c8b6e87ace0f6e561286c8f5dfc5f,-63,580,USD
2,D6-2F-D5-AB-92-FD,jwoltman6p,75202,9500a5131cd86fcd7c69be2c91da64a558256db8,-84,1079,GTQ
1,50-98-1F-BB-0B-00,dlyddiatt6q,411755,a5dec1c251f3c6b96855741a92da77c560b29b21,-81,985,EUR
3,26-13-65-A3-7B-CC,agayden6r,332110,4571ea10f2f0257c97c640d0eeef2f2b82c17f40,-76,634,CDF
3,01-65-AD-79-4C-63,dbeeton6s,153769,64e19823833be24a494d469b57d136428229228c,-75,1050,CNY
1,1F-BB-39-B3-6D-31,akingsnoad6t,547867,79886f54a431825a7489212401306e34ac0b56ab,-60,309,AZN
1,4C-31-C2-3A-3C-A0,fwellan6u,216971,d566d004ef96eee15ea2469bb5970fe5fb4dd73a,-72,485,RUB
1,C8-AA-40-A8-02-5D,rmothersole6v,472927,570c2302485eca5e233e155690818e52d4c0a15c,-51,612,IDR
1,29-7C-72-DB-93-2A,jmuscat6w,163662,2e641c2c3ab3e33507018b8590f78b724dedf1bc,-46,958,EUR
3,BD-70-30-E7-43-73,dschulze6x,270012,5e93e7212e1cc11f5a9b698c506c7c36fadd9931,-84,100,SEK
3,BC-FD-CC-A7-C9-83,scloy6y,170328,92c47f80a649566e194a7f42ca2000338778cb11,-44,424,RUB
3,59-11-23-8F-42-72,ascarborough6z,437191,1de5ec425ce01b34bc9058d8dff17d1d68bcf4c0,-73,1121,MXN
1,45-F6-7E-8C-5C-EB,cbillsberry70,124744,481bf860f3fc49216a75f00110470071ff5efb95,-71,1038,EUR
1,57-A2-B0-DF-4C-32,awingar71,173407,4a5e611619932b8a41b153b03fcf325ca35c0a1e,-71,223,COP
2,70-CB-28-BB-22-7C,tmosdill72,12824,75d7cd1b67e4c3eecb11239dac8f6d45ff3a2db3,-54,862,AED
1,E1-09-AB-44-1C-83,dtwaits73,254860,ce51b069fbc58a700c999afba6f7944e6e011dab,-83,898,MWK
1,D8-B5-FB-16-FB-02,ogodard74,141545,c23aa9cdd8efa40f387510dd09fffac316af50da,-52,500,CNY
3,59-8B-09-09-86-8C,rhardern75,531733,53bdb79d32c0299716b18ca4193644266088e875,-83,667,NGN
1,49-A8-44-02-A8-27,lsurman76,585666,2c259561e8eb68f409e1e5a0db65623be6188928,-79,231,EUR
1,8E-21-A2-B0-33-07,kturner77,477777,6cdfab1a19746897c2ab53b5f6fc9f9f47d12e1b,-81,728,PHP
3,A8-BA-5E-6A-6D-1A,scollingridge78,562070,4ea308597ab2046e095047d429270153da595638,-56,192,CNY
1,64-80-70-52-2B-0D,lrossoni79,312179,364395dee9b20a0d9d5f914a9013b1d4ed2122ac,-82,479,ARS
2,18-52-8F-D7-F5-6A,vbeaudry7a,229426,f9fe3fa46f5e2709151dea164aad2086423863f3,-41,508,GHS
3,2D-8B-86-56-FB-AA,rrodda7b,75271,c236eeb0cf71f1819366d688f9570c99b6ad88db,-83,807,CNY
2,E9-35-5E-B3-01-E3,hlaird7c,549054,3ac03363870894f24b0cc210a07dcd202a6f2a5c,-73,642,AUD
1,22-26-75-68-52-8F,lfordyce7d,547450,becea3b42740986e3463c96488182fbcf4d82ccd,-63,186,RUB
2,78-34-7F-91-CB-EE,kpedrocchi7e,500447,515f9f1d01a73d92b55ec377b9d6a4a72c59b69b,-82,969,ETB
3,70-82-3F-54-F7-87,jmclaggan7f,345828,d75893f69b5927800e8dcca29c73d91c7464d684,-57,707,IDR
3,5A-3C-AB-1A-AF-A5,cmarshfield7g,25559,0a2cdb9ea6af1602f8ccb42c99716957fe1c9e4c,-62,653,COP
3,8D-37-16-C5-F3-BB,blalevee7h,560344,03ad90f54c417deeda7ae3e4fd8b9d3e9e09014d,-71,732,UAH
3,7D-AB-5F-59-D7-72,isoppett7i,132148,3a601d7f66832cebe2ba83401f6dbbc54ee16801,-59,1113,IDR
3,C9-0D-99-1E-F7-88,mmalthus7j,61874,2d58df7780b1d5451b8f4cad030c3764d8252558,-55,851,SLL
3,45-86-C4-AD-19-52,cfolomin7k,399039,261b33e23b5fb202df64428b11dd97ed0987a97b,-78,298,IDR
1,C9-51-9F-7B-D0-AF,jmeeus7l,329703,6737613248e6135b88c43dd4fcb25cd4afaaa121,-62,661,CNY
1,28-70-D0-A0-19-AF,sswetman7m,121504,49e00ed73495c3ea0ed73e2a754c08f780ac6b28,-55,133,GTQ
2,17-AE-01-F2-98-92,wantecki7n,415268,f4b5769797289d526d7315d688903870749f8369,-73,703,SAR
3,9D-4B-1B-D9-71-9B,cmcterrelly7o,34433,4d6ddc39932a76474b50006c37a004a3029f5eb1,-43,673,CNY
1,57-6F-79-CA-9D-BF,jschwant7p,14834,19fbc63bad452c8bab9912560801db854f029a2f,-46,456,RUB
1,90-D8-60-DF-EF-1B,mcourteney7q,238871,f30bcbf9a1e9047512d4b70e62a814f411c0a324,-90,483,IDR
2,CE-67-4F-82-9F-0D,rbenne7r,571032,2e4b48c4210aea2df6109ba6e59cbfd4a0019164,-57,602,COP
2,95-9E-D6-31-BC-C2,lbollom7s,244208,4676ecf0de5985eadfd0182c7f9d8140c41e7ec2,-90,751,CNY
1,2B-FA-7F-2C-03-4B,acastane7t,55405,7898ce897601c208905d0fb46690a8755b3034dd,-74,657,GMD
2,2A-6C-A3-93-AD-C2,fwinram7u,108964,eed9b2971944cf4c0b5be0a7ff177d306e540c0d,-50,110,BGN
1,5B-84-51-C3-80-15,mgodfree7v,230723,8f2ea45079cac83a60035664c2aaf1b4d9e5ae56,-69,605,CNY
2,4F-AA-50-FD-F1-CE,tmillery7w,13542,ec048a51ec44eedf48b977620feea919398a8804,-87,1022,BRL
2,02-BA-35-85-5D-EE,ddahlen7x,348171,7c5209ddd7ede0371d7e50fe465bff204f701585,-54,1036,JPY
3,BD-0C-FE-FE-91-7A,tdimitrijevic7y,444008,594ebb54ee130897d6a7408e6fbe7f6e75137ec7,-80,115,RUB
1,43-C1-EB-32-3D-E3,atatlowe7z,532964,a9a4249b9dd438a85d8e1032dc4c2952cd5d6ee1,-55,1191,CNY
1,8D-C0-AA-BB-83-31,dcollete80,534008,8c21f3c30f10e7feb7c318a0d88355127a846bd6,-75,157,RUB
1,B6-A9-E3-F6-39-EE,jdrust81,499735,28789c345a20b064f2025baa8c53be00233c447a,-59,181,IDR
1,A8-7C-76-BF-EF-59,eniblo82,24401,dd8d13a1941db6cfb7fb26228a15a2154861b256,-58,807,RSD
1,B2-D0-BC-3A-DD-DD,tdiggle83,447513,6712ca98047ceeaf89c5c145cb121d9e73c48829,-63,697,EUR
2,1D-F5-A7-70-68-0B,ecrosetti84,261865,f25ac60d71e791f80e8707c64472a975bd15df43,-70,726,BOB
1,4E-0D-7C-E2-EF-A9,ssunter85,466719,945d77e745d0af6e17d69cd885f5ef5c112edfb1,-78,838,CNY
3,BD-0C-9E-A5-48-90,bbarradell86,433132,faa85c2589c43d2c1b6dceff040e763f61d30ed8,-80,858,CNY
1,DE-7E-56-27-AA-2B,wpattrick87,56232,67ee44f89c272728c1987efb7c31bf97e77713d6,-64,910,RUB
3,21-42-14-34-D2-86,rkingsman88,365232,349bb1f2b2b996f64cd0b93f142a07126427eec9,-75,1087,THB
1,79-86-17-FE-B0-E4,cmcgruar89,190230,de31990bd5645eaed5e6e9ead6cc7e39786a0315,-63,739,PHP
2,7A-34-B3-BA-FE-64,cakister8a,169620,93a9e3503c7da54684209d15d3ec798d42a1fcff,-50,909,IDR
2,84-F7-31-1C-A4-2C,sochterlonie8b,89986,de487e94d568d6d57d5bf147ec291e4553b46731,-79,980,EUR
3,12-F9-B9-CD-B4-8D,dawty8c,199401,dbc6e434c4113443b24fb9094b0bdc633676f0c7,-81,255,EUR
1,7E-86-C4-9C-7C-C1,rgiordano8d,294927,a5076f58d20c469f73adebcc620308d145fb6d26,-44,1143,EUR
1,68-B4-59-C0-FF-13,ssesons8e,83632,67b5ae9d35238dcf451278617ed41488df31d303,-54,1110,IDR
3,8F-DC-63-CE-58-F7,lfauning8f,486756,bf91a5b4026dab6245fcd212e21b41885bb12531,-87,728,CZK
3,8B-03-FA-2A-00-83,cmccleverty8g,566098,d021c261ddab139821eb49269aaf0e571b409021,-59,818,CNY
1,62-7D-9E-40-B0-DF,knozzolinii8h,590387,01e5434e8b14f94edb011d90bb089aba609e6ca1,-79,869,MXN
3,87-73-D6-B0-A5-E1,bstclair8i,346536,113828e88c69d864b17f653b8d56e99e066e98a7,-89,260,EUR
1,50-56-23-28-25-2C,mcritchlow8j,465874,8f9a8b37673c2a290a2353da0921d4748aea55e1,-61,178,PHP
3,A6-61-73-7C-32-46,snesey8k,136730,7c84040e7f9846b4904fcc4103334fa571d5d532,-71,384,XPF
2,CE-9C-74-AE-80-3D,adoak8l,391833,a299a4b7220b446e4c22771d1a49739a1082d6be,-84,706,DOP
2,06-B6-64-29-56-95,mbolam8m,41563,2f3609e262319e37025b6f964fc15b41c402000b,-83,914,EUR
3,4E-85-F8-6C-53-FE,tsmeal8n,294874,78bfa4cd8a0b9316b3b25df8f08959430a49a2b2,-43,1196,CNY
3,04-E1-63-4A-BE-50,atebbitt8o,439410,e316557c05fe1fff2dd5fa9017054777d85103e5,-61,143,IDR
3,66-24-E8-75-0C-CE,mgrzeszczak8p,202977,8578a19840a75d0b096c845892dc0dc09e043f4d,-49,226,BRL
2,B7-3B-DA-0D-CB-7B,kellgood8q,570690,d767229f72cbdd24d0a948b983ebee55556d68e0,-50,563,ETB
1,3C-B8-6E-82-5D-CB,bfadden8r,53849,988fef5d061a264c5c160e4b0c9709d00357725b,-64,184,THB
3,7B-E0-12-5D-0B-FD,ascotchmur8s,242784,4532e48c9989f677c3c3cabc8e711aeaa4947123,-72,311,IDR
1,07-7A-F2-AE-03-50,mdottrell8t,231763,6418e05d9b92a75e2b52d50f72fca10c9dab694e,-63,407,UAH
2,E3-F8-7C-31-AB-A7,npiggins8u,49128,ed86f25791fbc32777b37407c0d6e543147ff65e,-67,128,HTG
2,BF-77-C6-82-DF-88,lstaton8v,273070,1675c123b1e46a50d34713daa6cfe2adae34816c,-85,697,VND
2,31-88-58-ED-53-B4,htallman8w,265285,175e8ccdb52467d47e639903237617737ef672b6,-40,739,EUR
1,F1-65-4D-62-A7-60,mvigneron8x,407140,8141f373fd6ae48b43695da572bef3e34fe68015,-88,962,EUR
3,E2-56-FC-AA-A3-77,dgambles8y,506866,51b887e5f4d426e4ce806f22cfe9152d80100afd,-79,1030,THB
1,A4-63-1A-E9-23-3F,dkeedwell8z,162909,9fb8fc02164da230abc4feed7ebbcea6c69dc5ce,-45,213,PHP
3,20-C9-5B-2C-43-3B,spepperill90,105930,f162b9ca380d7da3d7c844deba16abd02b645f24,-48,985,RUB
3,1F-BC-D3-2D-F9-CD,abygott91,555470,a9772ba094052bc2db4c37f0e597b508b864328d,-81,1029,ILS
3,10-E6-16-DC-FB-51,cguerner92,321358,fa12e41dda3b53d28629e2c0d51220eb171742a4,-81,1045,RUB
2,4B-71-1A-83-FD-58,aduffitt93,439146,7590b7c544466381a375fcef83bd8b0acf3676a4,-58,1073,CNY
1,0F-C5-E4-3F-9F-AA,ptreagus94,160631,e0f4ae233c95a101fe86fd01b3f70707b3775f9d,-85,869,CNY
2,0F-BF-C6-FD-CE-6D,mcoward95,38243,acd140fe408ef791b48c16062f75eec8c16e2754,-87,771,CLP
1,D0-1C-A3-E5-DB-C1,zdanson96,247174,bb26891cad1e2fd9c7fcf91c1be0e01b7595df02,-67,745,COP
1,D7-8B-53-6E-AF-16,pcoleiro97,451735,cc52f142f6d6c12d6496ab226ace1fb932b62cc7,-50,383,PKR
1,5B-FA-13-75-4B-6E,brojel98,159054,c0df003870e89017753604d0816019661b0242d3,-46,922,SEK
3,81-4E-88-9C-24-17,mlingley99,597414,0a8f902e5555554cae75778e3bfe062873f5f959,-58,259,PHP
3,DA-AD-CE-42-B4-6C,dburel9a,367209,bea0de5827ce8e8c657088989601fb1366570651,-48,480,MXN
1,D0-4E-1D-51-86-A7,emetcalf9b,506763,ec3387579334c38698acca44a78a40c402d2a775,-76,395,THB
3,6B-5E-C3-C4-87-68,hspeers9c,506161,0fb2827b3d58985a84cdab3689c84aee2157ad68,-51,341,CNY
1,FA-71-60-50-A4-D2,sginn9d,171575,29129d50a43779a0b2e0ed221ecfe390f7075b9d,-85,352,CNY
2,D2-D2-2F-8B-10-A5,dfelce9e,72341,6552b14469e80a19d4a83dcd491e20028f46b2ec,-59,526,RUB
1,47-C8-4D-63-E8-87,hparkeson9f,291693,f0222283ab425807df971bf5a674380d8d8f5934,-50,1122,SEK
1,58-B1-8B-D4-26-14,kcroser9g,142914,fb8a6caa3da0afaecc3dbd12954992454dd45d86,-52,632,PHP
3,BA-5F-56-9B-61-B9,ngoudman9h,374603,85f6e644426508b633a428d7e534c8404dabfe69,-75,978,USD
3,D9-43-72-1A-A9-3C,japthorpe9i,406130,8d2a098ca41cf6288fad3604b95adcc7631775ef,-90,103,PEN
3,7E-48-D6-5D-38-ED,dseckington9j,470596,49b9b6413c5a2131202f931fe2da8f366b8a0a81,-52,488,UAH
1,D4-F4-87-B2-D9-7B,escupham9k,100924,19f8363633091da6f470fa17e75461cbcf94cd0f,-86,358,BRL
3,0B-74-1F-8D-EC-27,rdomengue9l,589091,076a193202d48ceedd99f5077836ef50f836a92a,-81,1117,CNY
2,A9-5F-C0-84-56-AE,splitz9m,29547,f0414d025b4700caa488c251f663b5cc5a255d00,-42,283,CLP
3,1F-3E-BA-32-3F-BB,ccorns9n,184089,8c59aa858e6d39dfb57bced310f7ef8a81e4c587,-77,1195,BRL
3,1A-EA-F0-E4-06-7C,kabad9o,573644,f67124c75992e0a9cec8a3919fea87c020b6501f,-40,682,HUF
2,D7-95-8C-3F-36-BB,hgaddes9p,12720,0aa286e12cb5d3fa5d6e05ad0f5c590f9a92f265,-41,887,CNY
3,95-50-0C-73-6A-DD,gsamett9q,105983,c2657a5f1cb95d01f20377a303dc76fdb6e86259,-47,459,EUR
3,77-9D-9D-DA-F4-F6,lpettegre9r,489105,7f1cd294072fcd3f5c03c1a6614bcea270e6fc04,-41,991,CNY
3,8E-E8-EB-82-46-F5,owhiffen9s,130766,bec063b7734600f262b4a6236435034a2f809dec,-88,1143,CNY
3,9F-C5-2C-97-E6-BB,lgligoraci9t,322987,554b0c382464cd808d7d99fa0246cb9742bdcb02,-47,1177,UAH
3,EF-FD-ED-46-4E-9F,kegger9u,413475,955ee00e94fd7ec93c49d26024c09f851882afc9,-40,569,RUB
1,12-DF-6C-BF-1A-86,bstout9v,145043,87064ce28ad85a41a191fe981a266d2513c6583c,-81,117,JPY
2,6E-F6-63-0F-4B-6F,bgroneway9w,326202,732c9e382f83df860ac754246791f6953af40789,-56,163,IDR
1,0A-6E-FF-F3-B6-CA,kbouldon9x,538933,d2cb9e72d57d98d117fdcc487c2c7d1525b39c1e,-48,598,XPF
2,E8-4F-AC-0B-35-D1,kdillingston9y,51390,031bb836c5ad350464c061e944ce676d723ae00d,-59,502,CNY
3,C8-51-63-CB-05-49,nmarking9z,29352,e4e04defb06c1815aabd2b6f022c3d198ca8a162,-45,170,MUR
1,00-32-0D-25-1E-2F,rcloptona0,544519,83c50a8b0e400863ee91987e6a0110cdcfa88e2b,-50,424,MXN
2,62-7D-A9-3B-F0-0B,smardea1,48364,8ef0c598874600d941fc2aa984c9518e584cdf9d,-53,935,BRL
3,5F-49-FD-D0-8B-2B,cgrinnikova2,398699,596d0278263ce75ed2892fc707469f29d01f1aa7,-55,1013,CNY
1,0D-93-FE-C4-BD-2B,ttheobaldsa3,34347,9b47bd8c6b8d93c71c3c2475ab509367d1849798,-70,1123,AMD
2,23-D0-03-4C-2E-1E,epenritha4,479877,ea8b41301c00a48f1bdcef744ec4d99a7378a66e,-48,215,CNY
2,6F-0C-65-0D-A8-97,czecchettia5,115059,40392684b0bea1c6a2a81d2a9a8fc120e6761c3b,-72,1002,TJS
2,ED-16-AD-AF-66-0B,dnotmana6,504881,607b7db2fb9babed3d011a47ce627f4fd26699d8,-87,1148,CNY
2,DB-C3-E3-F5-7D-B9,tweatherhilla7,320784,42933e9e560c35144b4a949b6ff591efeb8f2b5a,-66,881,CNY
2,20-1D-C7-AF-1F-08,dnoena8,103739,1fd93867c46d1297ed7531a20a673ddfe123385b,-69,975,DJF
2,8F-A4-CA-50-4C-AA,ddungeya9,506793,350e7415bb64dc233129622bed4412ccae23ee92,-47,334,PHP
2,F8-C6-7A-3A-40-13,hnancekivellaa,188525,d9eeb009411daa347019c614618fa2562f13cfab,-68,319,EUR
1,1D-DE-EF-A3-79-15,aormanab,166000,43af306ef332968285ae41fb5fac5121adc73c1e,-63,106,BRL
3,98-CA-D1-60-07-F0,celsmorac,197976,d01d8d654935efe9f723e4002aed0fe3ee737e3c,-67,303,PHP
3,F6-5E-3A-86-23-D7,rdeexad,38218,80a01295cd27f89d24718097961e76710c7ab30d,-50,1155,RUB
2,4D-01-35-DC-14-D3,waldingtonae,569828,7530599337c91541ab24dbb33b253062112fa817,-85,969,CNY
1,D5-5B-02-54-9F-A0,eboltaf,346180,f2501215a1d3d8213b40c3028895ee3d93d7bc5d,-75,979,RUB
3,6F-EE-BF-12-EC-FC,rtintonag,267100,6c2fc216517832eaef0fb7f1294a181adc7c6466,-59,899,BRL
2,5A-71-48-53-CA-35,asimakah,11686,c3c27dece1ee3f318714c6a6170b420fc5af97c5,-41,1113,CLP
1,B0-97-75-8D-CE-DE,oizaksonai,587514,363c0862521acf87fed8d45a928accec4e995e61,-66,803,DOP
2,A8-17-46-CB-4C-0A,msharpeaj,583384,c08850a343e56f628840e57746a5375af53a4171,-46,980,THB
1,45-D3-E4-A2-26-7F,iturfordak,524896,974ce48e42cc27f7c57b4ecd783db8cfda378ffe,-84,1153,IDR
1,4D-18-B7-1A-CE-CE,amaldinal,171215,3addf8b40069d2c3af6cdfdf8d9477a2bd4a9da7,-57,733,IDR
2,69-1C-42-C0-BD-D2,mgeorgievskiam,375150,13c10edda3d93ea6a9a34ce7aba41423c47ee546,-42,413,CNY
3,EF-61-B9-41-7C-30,rcalaman,374229,e2deb2880b7fd5f052ded79cab318190e0199490,-48,329,MYR
1,C6-B8-A4-79-C6-81,mashburnerao,466160,24f7408038bda1f4bac3a9a29f41c8fcea3da6d8,-90,949,IDR
3,63-0B-80-FD-30-72,hdecourseyap,429144,d169298077911f4d7a2eebe496b5b4e754320a1e,-64,597,EUR
2,1F-C2-39-87-3D-56,rstivaniaq,277002,b2ab2da0847dbdfa73bf4257cef10a7873d67c94,-86,574,BRL
1,F0-26-42-6A-94-F7,ccopcuttar,560439,c54c268a299f705a6f5c7a96b83f83960ed59019,-67,447,CNY
2,49-A7-1C-82-23-51,rerrettas,93233,75df7f5b04c0d4c43afc50e71e1610d12ef6fd95,-81,753,PLN
3,C0-77-31-C3-FE-36,wgritskovat,6441,35e65836fc6847cf47b8e60c41d89590d4d1ea89,-64,897,USD
2,06-BB-46-E7-BF-E8,fdonohueau,171897,1a4ba3e0d29df163dcec1124b08488661f2786ec,-65,1083,EUR
1,B2-D7-B8-EE-2A-38,dgofforthav,366639,5d01505e328c5603c20ea00ea3138048162d30b2,-55,526,CNY
1,71-29-3F-57-08-65,mgundersonaw,352822,7a5b0500a67a318c58e3796a2332161ed58af697,-87,126,CNY
3,6E-6C-83-F4-76-1D,mmatthessenax,75716,1713f685a65331d775445de6e9e945bb27ae3f84,-69,223,PLN
3,97-F3-78-7F-90-01,ctathamay,382633,0d14ece379834d8dfc9b595cf7a6e93449b482d8,-56,810,IDR
1,93-95-02-2A-3C-96,wreadeaz,471917,b7e6a11a438f0bf5cc4d422cd71ca4d03c77c14d,-60,244,EUR
2,DF-F5-AA-9C-B4-5B,dcotterellb0,358500,600863390899d53ecf91f69a5c74e48a5887420c,-88,454,PLN
2,FB-49-8E-A8-07-BA,sgiggb1,95222,67c0562b74b13308bbc2dceebb1b5c5a63a478fe,-65,320,IDR
3,F5-4F-A5-BB-C2-91,ncrennanb2,412139,8e98bcb86543a309c92e0027688d7b30b8d2eca4,-54,992,CNY
3,78-C0-43-95-D8-74,rdelisleb3,588413,dd71554cfce81b600612fa3a26a6e48e8a6580ac,-81,759,JPY
1,2B-A5-09-E9-83-EF,rprozesckyb4,551046,8f0156f90a02d002525632a9475d6c59afaef5e8,-52,837,EUR
2,7C-1B-A2-BB-F2-AA,dpertb5,220514,6ca0b3fb9e3ec7fc92871921d81320931d2ccd7f,-78,1145,CNY
1,49-5C-5B-BE-3E-B1,mbohillsb6,153766,31f8aa579d5ce39966a8b5e355675365b49b75f0,-81,493,UAH
1,86-C3-2E-E0-72-B1,jhunnicuttb7,590617,719316a637908e4c77a4e0d5061dcf8834f67821,-73,628,KZT
2,44-AD-6A-6C-70-1C,roadeb8,368199,4e34fdef8ed1a85b2855f47bd671a10296a39353,-60,726,BGN
3,F9-30-61-A6-5A-3A,cdockwrayb9,166016,1215d3fffad7d01e1ed349bad434d6ab04a0a5d3,-65,997,RUB
1,AE-37-89-62-42-E3,aliptrotba,431433,1f73ba9c9d604c19c3dbd2bfc2c32f4132bc75c8,-81,1061,NGN
1,C7-44-D7-F5-06-7A,oorrillbb,253271,7c59368e6a5330fc1d8b3d0227480da8794c9db7,-80,171,IDR
3,72-38-BD-68-1B-3F,rmallatrattbc,461249,b5d9e5914f05d1e75098d178e066482bdc7ae3cf,-74,248,CNY
2,2E-AB-DD-A9-AA-AC,astorerbd,92609,0163fdae54fc7e13e2169f0607cfbd93ae47bb68,-83,950,CNY
1,BF-7B-41-DD-F2-50,dolmanbe,248391,bc2ead36edd1dd70a7d329f3a4478146a33f04d7,-68,1052,MUR
2,D5-A2-3A-A7-E1-FD,dgerritbf,23165,c5df41ea862fb53e6d66b7cbbf6fb58d2b57954a,-76,113,PLN
3,2B-DD-F1-52-B8-BA,cwebbybg,517821,a143bf59ff4ce250d2262546545d81ab0e1da9f5,-75,498,PHP
1,9A-30-2B-92-96-C6,agoodwellbh,188422,1ef7e65b07f26504b48097018f90841cf1c604ad,-72,650,XOF
2,B4-66-E1-39-8C-4B,creinhardtbi,328440,8d533dc50e721b414e0d0af1787cd27d84c96a77,-70,680,XOF
2,29-94-1E-43-95-8E,hmarthenbj,65094,1aa30a448f3b8eecfc14fbaf507ccfe14aa6d89d,-83,173,LKR
1,1C-09-AE-70-D9-09,ldunphybk,158353,d317a96e0b2c0082f6d7a2400f8c2ee1a2d8daa5,-51,402,CZK
3,5C-BC-24-3C-E6-2F,eashleighbl,5479,689dde5645fc9a64acaf869caa79be96afa30879,-70,374,IDR
1,05-43-22-13-FB-0C,gbriantbm,421968,3cfa42ace1368984b4e724d07776bd03dfcf58e0,-59,265,PEN
3,C2-33-95-0B-56-E5,rgatchelbn,61611,7932f55753765fa3f237d89b6e9ed4d0aca14430,-86,617,IDR
3,76-0B-AA-B2-90-89,tmcglewbo,456998,6b18558e7ffe6f7418c17e8fa6ba3ae258b41b04,-84,457,CUP
2,3F-5D-70-F1-69-B2,bgaythwaitebp,472210,8192027b1004d6371209111871e6e0b09f7a9811,-70,1198,CDF
3,25-0C-75-4E-E1-E4,cudiebq,552954,958026e79130c51d189264334af9ad0940b827ab,-58,694,RUB
3,75-1D-3D-D5-6E-B4,emorrallbr,381905,840c773101019ac04fe4dc7009b0975a4a4184c3,-70,460,IDR
3,12-25-62-9F-CF-5E,cpraterbs,457681,67b99464204e5080d73ed90d3c6821e86415af14,-68,132,VND
3,63-F0-69-39-C5-55,ukitchinerbt,261800,f8f9916c79ba31ddf9f0e9296d752e3cce9a0b09,-58,940,PHP
1,DA-C0-CF-D3-7A-3B,ldormonbu,135600,cd284358aca43d42a0e00635a7a4ab38b28b5a56,-44,619,JPY
2,5B-E8-93-BB-18-80,ialexisbv,482837,a5f602e91cf14d99abaddc605bdc36967d91af45,-45,546,BDT
3,9A-47-C5-10-9F-EE,tlassellbw,151375,a5babc89bbe4dbe507c584476964f81bc787ad5b,-49,464,IDR
3,41-8A-FB-13-8B-61,kwinnbx,94329,4b531a41244ed5544cdf050beb44e3b4c5bc3887,-73,499,RUB
3,0D-EA-CF-10-96-63,gvinsenby,359644,d0d7fd96fa7d16f6e06b76b980303012d07ad3f9,-63,840,CNY
3,9D-D0-17-0A-CB-D1,agordenbz,147224,33374703b3472b6df63fcc32ded5223bd640bb24,-62,442,IDR
1,7B-5C-6D-E1-87-95,lasquithc0,300547,093983bc235444dfa44d928fce0cbe13db017130,-47,1189,VND
1,F4-D7-A5-AC-CA-BC,cromaintc1,488873,f7d441a108252977f35c5550d7643bc899f44ed7,-45,579,USD
