id,MAC,SSID,timestamp,hash,rssi,sn,htci
3,6B-2F-99-4C-1C-FB,jmatschoss61,600028,dec881b4d6ac687a094174dda02a7e3561ff3d46,-69,1031,SEK
1,C8-39-9E-72-4F-22,eblunn62,600099,9daf317ddd2012cd090042b864fb46cd830294b4,-44,541,EUR
1,A3-65-3A-4F-3B-FE,flongmuir63,600086,118cc07f7d89afcb30bfdbc53cc31633d951036e,-75,1089,RUB
2,F6-4B-95-D5-84-D3,jcaudray64,600043,b01b297ad39982c6c5e5c082febc0ab94583a1d7,-44,914,CNY
3,2B-A6-00-AE-B9-EF,tblowick65,600015,a4f439b463a7dc723cd4ff328f36cd5953f5dd72,-44,534,RUB
2,93-02-72-2F-03-81,yjurn66,600089,06f8ea368676f16d9d96bbc856064622610f1100,-77,1145,THB
3,41-9D-23-24-17-71,lgeorgiev67,600037,5b5582b4f156927c6b752e45eb7408b0e053786e,-84,733,EUR
3,6D-50-6E-EC-12-FF,hdoberer68,600119,732d4b32c13af17f173fdfd72c2872a6c2b45a6c,-80,783,CNY
1,39-2E-43-5B-D4-65,ekleinmann69,600013,8b1e74464a90eacc102e74b3ab1ac3eac6db432f,-79,1108,KZT
2,88-B4-66-A4-8B-32,kocosgra6a,600070,cb77ecee1fbc2516459110e8fef93a9389c41daa,-84,1179,NOK
3,C6-13-8A-39-2A-D9,khemphrey6b,600100,25e6f4d9d6194c7c0f652c61d31a9547bbe45cac,-64,1029,PKR
2,10-E7-8D-14-C0-F8,iluxton6c,600076,e0f6d051c4aaa5210274b1559c4e46ba01140031,-90,1101,CNY
1,03-28-77-82-77-1D,npashe6d,600070,12b78696254a705564f4fa7108a2e8e51a3b3382,-77,473,CNY
3,42-7A-39-A3-93-88,sbaynes6e,600031,564dcf74583ba5fda1282b604527fc0ee8d1bb88,-49,438,AUD
3,79-10-75-5D-63-45,hguy6f,600020,16f1f9532b96c8e544836c348c672a0584c0bd36,-88,171,CLP
3,65-2C-DE-56-70-A8,scolbron6g,600093,fc3185b5bc601f9abecc696cd9e9e69d0480a878,-71,871,CNY
2,E3-22-5D-1F-DC-E8,hroseby6h,600108,0a571b22aac1966f8ed5381d1a0eb8f4fd7bea20,-51,574,PHP
3,1C-04-AA-E6-E6-5E,cashdown6i,600067,2e1df40b1cdf789417007231220fa534d5c6f4eb,-71,145,ARS
1,21-FA-2C-64-95-BA,mknivett6j,600045,35556a4a042391c0c71876493741eb7a14ad8f7a,-72,592,RUB
1,56-80-42-FC-E9-44,ohrishchenko6k,600118,ab69acd990ac0935ffa6e978d8877a34ad27d7bf,-50,194,IDR
3,99-CC-01-AE-4D-30,dboundy6l,600049,f3cd3a76ecb57e3d7d9230dbe9651a28588a9756,-64,736,CNY
3,88-A9-32-E8-2D-73,asissel6m,600074,50ab4ebd84344c8a633c21f5b988449475ae8f63,-43,217,AMD
3,76-9C-FD-02-8C-27,kbrinson6n,600015,033c54b00ca6785fdd375812cbbfd296a3994189,-57,298,CAD
3,76-F2-EE-05-7C-09,ddufer6o,600077,a62b309cffd2a05ce3df11259300d26dd1ae8768,-57,196,IDR
2,29-BB-77-DC-C6-62,vtorrance6p,600093,a477cebbb0c179ba771b5b29ea42aee6b69b6c4e,-48,670,IDR
3,4E-EC-56-C0-CC-93,acockrem6q,600098,9bf31001be22cd0892022f7294d81d89532f3a6a,-49,193,EUR
2,4E-0A-65-7A-13-C4,kcabble6r,600041,3a0861e4b3886a97a86bcded9f71d14b345ba257,-78,473,CNY
2,E9-29-65-10-9C-00,salflat6s,600027,5005a5b961c55ce2338e11db966c53e287b89846,-83,491,IDR
2,89-FA-B3-B5-32-C4,bwhitehair6t,600118,b369133392325640e7a0e7856f12ca493597f4f7,-83,303,CZK
3,97-DC-D8-A1-88-1A,cvassall6u,600079,81a42ac9318c7e517f5750ae5148ac7ff7dfa2af,-61,746,USD
3,12-E3-81-05-10-12,bclery6v,600088,4664f4efcdd0f10852721ca8f84618d90c26cd2d,-51,186,RUB
2,05-09-CC-BC-A2-4F,rugolini6w,600068,2438de068b2e3766e96aaf090cc233789b14710f,-57,708,IDR
2,C2-B3-87-31-6C-C1,amarnes6x,600090,caa36c99d40af2c006776b80f619e10c8ff7b3e7,-69,1188,EUR
3,4A-9A-18-B7-74-64,agurdon6y,600077,0acdeced8d6842101f97a3f989780192e6f12869,-86,310,CNY
1,7B-C1-E0-6E-4D-91,kdando6z,600116,7599c6ef09df4fe89c6b125420a5d87a58c3b7fa,-78,1181,UAH
1,8C-34-1F-CA-13-13,skitchener70,600010,dd195a884c7bcb5dfd7d0b3aa745a9b503ef784a,-44,759,EUR
1,FD-0C-D4-4C-1C-57,gcusick71,600042,474b848b22a44d7f108cdbeafaa71b8a457bbf4d,-46,345,CNY
1,35-C1-48-CF-1B-15,ariddiford72,600010,112f64f5033fbbd5dfebf73d7594d0d9cefe99bc,-46,602,EUR
1,02-A3-1D-10-5E-98,okaspar73,600055,f3533b195cdd74b6f7046a596cdab564c1a63263,-73,901,THB
2,A3-B3-AE-39-1C-10,rlanchester74,600101,8ae9429734c9834c114971713a318e21e0cb79d7,-81,438,UAH
2,CD-07-BE-9A-6D-C7,etegeller75,600047,1bf2369474fad67c5c9e4ef180d4e429efcf2f0a,-77,925,PHP
2,FD-0F-8F-CD-65-F8,rschlagman76,600108,48379ee34bf3885a162e814901a283afcc6e4b82,-71,253,PLN
2,43-16-C2-FB-B6-B1,vcheales77,600081,fc484e8d4c94ea40f3ac7fa61d68b43db0cfea25,-69,399,CZK
1,11-B1-20-42-11-34,phoogendorp78,600062,b06d1da4bafd3db168e8415f21a865a04c9dca13,-88,226,JPY
1,DD-2E-57-F8-FB-B4,jroughley79,600015,6400c771cdb9f38398a83363a8605b12136dbff6,-43,1110,YER
2,CC-06-26-EA-1C-0F,mmarchelli7a,600045,c8b20243df54e6ab0936b801783c9976b4ae1089,-56,1148,BRL
1,92-35-9B-AB-F2-71,cblackwell7b,600045,328aed2a22cbf9926cfd6805120d339c672072eb,-69,233,CNY
1,3A-6C-54-8D-DE-77,broof7c,600107,9cafd4d6cf424dfbfb12a55628ac2cbb02cc174e,-61,1131,PHP
2,31-CA-F1-F6-44-2D,cclendening7d,600055,9a82a5f46f1655ded03bc09f238f7a8244d48e4b,-58,707,RSD
1,EF-E3-29-CE-20-CC,snehl7e,600082,9cfbda4596102d63584e475e904f85bea50bf017,-89,1106,IRR
2,94-8A-55-A1-E9-86,jlowle7f,600066,76f838d09da34f5210a38d1e68a9223a72acddd6,-79,114,IDR
2,3E-8A-86-5C-72-D6,lwrixon7g,600001,6377b67055cbefb9e5b707f898f140e93a606374,-76,523,EUR
1,90-14-1A-A9-AD-B1,bphilliphs7h,600040,eb5201181f6fe030201af591d50ff833431e5ea4,-87,820,IDR
2,B5-78-29-18-61-C0,ccanelas7i,600061,6635bba9c0d54838aef2fe9cfbed06eb049bd97b,-62,298,CNY
2,5E-70-42-B5-8E-BE,abouette7j,600043,7d75e20d1d463f1cc5f3128f187399ceebec01ab,-68,1120,CNY
1,4E-02-63-B7-92-1F,eollington7k,600048,dddf13adc1d3847a154bda89b5d57d45815599e5,-80,645,CNY
3,14-3C-4A-64-5F-DD,bnann7l,600058,d4a4088e39c88d313227cc0952e46168972d6bc9,-43,424,BYR
1,96-FC-60-CA-F2-14,mnucciotti7m,600014,2254fae260a8a23f4544f3d3e6ead0ac1182854e,-48,594,GHS
3,2B-69-45-84-26-65,aoxtiby7n,600026,d572afa82bf5b505767546e7a7a245521573e094,-54,856,EUR
2,02-6A-6B-CD-EA-D4,bitzchaky7o,600083,b4843c6e0be4aea812d806557a88b07f4bdc1e86,-76,424,IDR
1,D2-0B-9E-40-0F-25,mmorena7p,600000,cd1ce082432eb2f1ff984978a06aa3fbc15e3a92,-70,884,ILS
2,F6-7E-6D-B0-F2-9E,hbeton7q,600001,80f1fa97200229265c895a6909a73e652e0165db,-82,983,RUB
1,02-21-58-BA-83-6A,bgelland7r,600037,b74d365e9006c984c49d7ead3d4a03493e309dc2,-56,478,CNY
1,81-19-22-0F-56-C5,routerbridge7s,600113,e14c368982fad19271c35f7564bbc9a646185d55,-79,266,CNY
1,A2-AA-4A-82-19-80,svanyashin7t,600040,6def2e5d0d91e7a4ee958f14119c474fcbc74591,-61,1045,VND
3,F0-21-48-2D-49-A6,wrichardeau7u,600101,d8d51dbe0282b9ed0012230cf1cedcea24db63cb,-56,1062,ARS
2,E7-8A-8B-48-8F-49,gkeedy7v,600031,e38afe5ac3ce5b042d852fe981f5aead5a5c0423,-71,1160,XOF
2,8B-3C-01-6E-C6-8B,aaust7w,600039,489aaa903c619f9e59b6180500cf62eeb2fc55b9,-75,1130,CNY
1,8A-5F-01-2D-A4-B4,lbode7x,600080,83dfc30f0c3b1ebcf43e885c4c93b62592decabd,-83,198,PHP
2,7E-CA-3F-F4-2A-DD,relliker7y,600097,cc09887e80a63fb3610f402ce90b0ed86be387b0,-72,331,EUR
3,46-AD-A4-37-53-CB,eplaschke7z,600016,0cebc29c93fe0577db4c96fa3ffdee90e859249f,-59,190,UGX
1,88-12-F7-2D-5A-30,adavidai80,600039,176bf2d11d540ffa7a802d20fe10a946e4a3dd81,-80,1093,CNY
2,5C-E2-D1-13-00-23,cgrevel81,600064,89dfb1636d36876d10c9aee1b4e6687a525888ac,-90,110,IDR
3,8C-21-B4-99-91-37,gblindermann82,600043,225e7a655aec26c7f8875a6dc0dba60304442929,-78,1113,EUR
1,5C-D4-FE-BC-C9-EF,aowain83,600001,6df8b90e48d2a8616813d04b92e7883d694a361d,-66,115,BRL
1,8B-7A-5A-D0-1A-CB,ibliben84,600106,7f5d162e248690c7782a5ca36a814f773d546acf,-62,878,LSL
1,A3-2B-FA-24-14-16,mfruin85,600096,956c06cc764c0629e2f63d328167de11384bc4a2,-66,874,EUR
3,7A-B9-0B-7C-4F-B9,tepinay86,600013,640ad27e3c5a37570af22eccd3f1e23ba81e3fc2,-81,684,IDR
3,AD-A9-F1-5C-94-3F,mousley87,600020,588ebc41fc895455255d83569dc6ebe7f02ee8d0,-72,685,USD
1,BC-E0-B2-F2-69-EE,whoff88,600085,3981001c20e6ecbdd8e072b1053466de18ee4ff7,-52,1042,PLN
3,BF-51-8D-7C-CB-46,kperkins89,600040,d1ec7e850d4996dd3c0e696db646d90d7a93121f,-83,536,HRK
1,39-97-84-35-2D-B2,tbenbrick8a,600039,5851b0a472c140642ae0cfbc072cf8db3c8eb1be,-83,149,CNY
3,D8-F7-F4-37-E5-68,dcrus8b,600035,ad03a8ab7842402c7f335f56c2bebeb10bcf29ce,-44,653,BRL
3,9D-60-50-0F-FA-FA,shalligan8c,600104,22b9b6e9841b3e68b99e861424585c42ad858b2a,-83,310,VND
3,9A-FB-E7-70-C5-A6,dkibbe8d,600041,22171d051ce54f468274dc1ed774a8d3af2231e2,-50,530,EUR
1,DA-D3-B4-4C-BE-0A,pmowles8e,600004,9e07c765513c1ded20d5f18f9bcf1e896ae1c7a0,-68,843,OMR
1,9F-4A-9C-E3-EC-9C,lguyer8f,600086,e1ae3cb1b6e39f4de394eff36d4adf3e083196d0,-79,1042,ARS
2,6F-99-45-9A-0F-CF,nsellars8g,600068,05b2411a7f6c514e14d076e397fa6ec695e18fed,-47,729,PEN
1,72-81-DA-14-75-C1,imicklewicz8h,600096,7ebed195e1239a36548e17ed69a918ca36ac514d,-63,841,MYR
3,D2-E8-ED-B5-07-40,atrahair8i,600106,5f0f1a8e277d442ed304ad60871b0cf5077dacdf,-56,1123,MXN
3,97-F5-11-A7-A5-BC,hearp8j,600004,8d867aaf2889b20159dd55b33a91a5f8a5676637,-78,1072,DJF
3,FA-0B-86-26-92-AB,ayarnell8k,600092,f95481585653c6204075c87e422b937f986630ca,-46,1174,IDR
2,AE-B8-C0-A5-9F-90,fpeyes8l,600001,ef681e44794badf0ff6906b24eee5e0bcfd51d9d,-45,467,PLN
2,96-C2-AB-59-96-8B,dstratley8m,600023,a89b072bf5926d9b8fd02aab59973b2976ad15fb,-89,591,IRR
3,C4-11-78-AD-F3-02,ogudyer8n,600035,d8c39fdf01d25a747d731f8f2eed15fa229d20ec,-60,1167,PHP
3,6B-33-F2-8F-1D-87,ejacquemard8o,600030,4bca7e11e6af14876705c31837dfd3874b522422,-44,729,PLN
3,83-E3-E0-8B-57-2E,bperree8p,600094,81be13f7a81d93d9facff219cf4a9f74f8fd3505,-67,503,JPY
3,DC-50-D4-75-11-C5,mroe8q,600004,2a661e8b718b1c91f43e20a614e05db60e6bb174,-85,265,MNT
3,1B-FC-0C-ED-0E-5D,mbettesworth8r,600102,5af3920d5fa3917890af1041eca9d408507166aa,-77,272,ARS
2,3B-C2-DD-46-F0-18,rmaghull8s,600106,b828d63bed330a08a0c326161451a3fbd34e8cf0,-63,798,BRL
2,45-B5-C0-E1-94-6D,wnaylor8t,600056,cd62f52278681d1e8292bc368fb4f1944a04e050,-88,423,IDR
1,0A-43-4B-1E-B7-3C,vcaudell8u,600002,4ce1e158b1ba210916d0d9d3d019b2c3cb416772,-68,795,EUR
2,AC-F7-55-AE-A8-09,jlindback8v,600006,96173db3f97ecadb39a56b2091a917d9e6eadf48,-86,966,EUR
2,B8-FB-6B-D2-C1-24,lghion8w,600062,0a67de9cf0b3afcd42c7a8f02f8e1e14e2abb99f,-44,525,MXN
3,FD-72-0C-44-5D-3E,bbenwell8x,600108,a9c50c1ada77434f3cd9b5142f0e24c4ab1157d3,-79,554,VND
2,D0-E4-20-BA-C0-52,lcaplan8y,600099,1149bf6afaf1fc9908422f88c02831e90febe3c3,-67,1048,CNY
1,FC-5F-CC-80-F2-97,lstoggles8z,600117,712c625ee54b6a00e520c02f231d4071885e4ebb,-65,1017,PEN
3,73-2F-BB-FC-E5-E1,vnott90,600044,120b4506a261a56c2cac8b41154cf40ae06972b4,-72,210,EUR
3,FB-8B-0F-AF-B0-CA,efelgate91,600119,20bff3ff80842e4a5d59bb473a6a5c7c811848f8,-47,361,EUR
2,96-2E-22-BC-64-B0,obarrand92,600116,241dc6a7710c203d3508d636569d66e9261ad35a,-87,790,DKK
2,A7-C0-34-2F-08-DB,rkeats93,600002,5046d35486862ae6f5d5fc4ccd0ce049fbe1c76d,-43,113,RSD
1,C8-C6-B5-A8-43-46,lakers94,600076,b54df502e3391464016d2677009627dcfbfe6f02,-53,753,EUR
2,EE-AB-2B-FE-AA-51,dnorcop95,600073,17117d145d598a62e206cdda28f7d9eb16da3adb,-54,807,MXN
1,14-85-10-78-F3-C7,scochet96,600101,f42a0e394f956f0cff124dd476b9aa4748dc67b6,-51,1069,EUR
1,5B-5B-D4-47-DE-9B,amerryweather97,600068,f838b53c11f41099d2d0cb065052aaf43c64405f,-50,333,ILS
1,9C-D4-4C-CD-D8-F4,ktregent98,600049,ff47c5eecd60549c2fc3c72d2f753bc7f8fec49c,-74,1043,CNY
2,17-9B-37-97-79-C5,smosedill99,600115,d8a4e6bd0a554661007cd39906e828213bf8cac7,-57,460,RUB
2,88-C7-0B-0C-ED-53,nragsdale9a,600055,cd5121c7e40c890a1d55323fe2477303d9132408,-70,870,THB
1,6F-D5-89-B5-94-86,vdakin9b,600082,36a2178685146f93692124c5074320d99675e164,-47,273,MXN
3,52-15-9E-7A-8C-AE,bstanway9c,600066,47d6dd23595f641471a76c931c06a6688c670762,-81,464,CNY
1,51-B7-A4-52-FB-C9,mbreydin9d,600038,ee835f59af9e4eef4c36f6efea78f179df710121,-47,704,RUB
2,6A-3B-11-30-A5-2C,btuvey9e,600015,47106f00873153410e036f5eeac5d1c4cad21a6e,-59,532,EUR
2,7E-69-43-F0-59-3A,ccrole9f,600002,fa9e164b9109a2e3112b330e401fa3a8f57cf195,-40,199,CZK
2,A3-7F-3A-82-A9-E5,mcarrabot9g,600056,856e381793f1e03a38ea2e6bcc0ebaaac5457a03,-47,143,RUB
3,FA-15-4F-C2-53-E4,pcrosswaite9h,600043,c35888563ff6e1f979e5b14f2238b24961fdec94,-43,1194,PHP
3,A5-9C-78-8B-8F-0C,creijmers9i,600073,36d0770a135924ba222409e9f5697de4139c763b,-41,328,IDR
1,7F-BD-6A-49-61-D5,lbaylie9j,600057,ba4100744dba0cd6bb84829c76629bcf0179dd69,-44,1067,IDR
3,8B-34-54-41-17-61,bbrackstone9k,600088,f093bf405d4d292d86ac3786b88aab7a3332ea38,-70,539,PLN
3,8B-F6-36-CA-6A-56,vjuschka9l,600046,731715827821765bea11a40fafb0c1f59c8cb434,-88,731,CNY
1,52-17-D3-6E-04-49,vwinterson9m,600071,5ee6a696794bd7aace46802c960806c87b5022c2,-79,936,HRK
2,47-DF-3D-CC-EA-FC,bblazic9n,600058,69ae8848fe73ea1ec53fb41fd7ad67b451d335d7,-57,768,CNY
2,4F-9F-9B-46-DB-F4,bcorcoran9o,600025,fc90ef0e7c76f1ba5336cf834953f8715ac46703,-77,734,UAH
3,57-BE-F3-F6-57-D6,dwhorlow9p,600085,8ab5f67d8ab4b2d580ff1dce7ac1d0799606d351,-84,792,SYP
1,17-B7-FC-DB-A3-20,syanukhin9q,600062,8f3693c3eca86e1040a46895cde19fcfebe278cf,-80,656,CNY
1,92-23-30-F4-C9-E0,lkynd9r,600056,a9c9ab5a4470ce1667815decd9f5231bab40ac60,-81,1160,ILS
3,A8-16-96-61-D2-C7,npynn9s,600016,211ab32c3ee6409d60b34b59b269f97d7e271f71,-56,1179,CNY
3,38-1E-2D-7E-65-D2,vobrian9t,600103,da961487e57bdcafdaf15d714da185cda1e25078,-86,919,EUR
3,3B-D4-11-10-7C-BC,sbrick9u,600068,9053caebbb295d52a1781cb703f1586d302f1dbc,-59,1089,RUB
1,82-5C-B7-DC-D9-0F,fbuckam9v,600013,af9470e21cd30c7200a9126fdc86ff3e273435f8,-76,195,PEN
2,AF-80-68-E4-33-80,lmoule9w,600012,fdc3b2db6933e39b396f7c730bd6854649f78039,-46,1048,CNY
3,E9-7B-C5-C5-37-53,cthrasher9x,600104,f95503006dae993778d495b26b886b03caad00dd,-50,196,CNY
3,20-C5-7E-A0-CD-F4,praggles9y,600116,7f9cc17607753af03b32fb8b1887648545dc781c,-53,1032,BOB
1,76-4F-EE-8E-99-07,rfutcher9z,600061,2c1d5a15d82b784305957e22dab5760141cd0ce5,-85,956,BDT
1,8C-DE-4C-88-DD-3F,ihariota0,600006,484fa012f7732f31d4323e8c69b0e4e11b11e0ab,-50,1037,USD
1,AE-A3-F2-9C-24-5D,vsodorya1,600047,9f09825132c93165f79a85fff3146b912f84eae3,-49,848,PLN
2,B1-83-6D-9A-21-46,itoralda2,600073,5089fe4f02188c376361eafb9807219a582d8d05,-69,880,IRR
2,D3-BD-61-58-76-85,pfridlingtona3,600096,0f4ae3234a1937f28958dd348edba91bf9f490e3,-56,400,PHP
3,D3-3C-2B-E0-C2-A4,grickerta4,600060,a21466245dc8dac98dbb678bc3188342607fa16f,-74,665,BRL
1,8A-49-8F-9A-B1-35,rhamea5,600063,77aa9168b6675987755d743ee70a51ea309e4076,-40,1118,EUR
3,F8-E9-72-DB-10-25,lgarthshorea6,600085,fe894a5de6b860ec2f9c343c4d39ea2fb2f48049,-69,1026,EUR
1,EA-E7-F7-14-24-41,rarnholtza7,600034,5f8581fa1881337954f89745513534e46098a5d8,-84,527,USD
3,38-15-22-52-BE-5C,vcoupara8,600027,4262368f6722ef032b0de6591ec8658992c3c0cc,-54,626,AZN
1,B9-DE-F6-42-53-A6,pstodda9,600010,4031cf1f09f148412105cd85a27538c1f646af65,-79,426,UAH
1,BB-18-4C-79-11-BA,bcapstakeaa,600041,b3226faf8c67ab1817dfda92b4b6c86fc0323df4,-74,207,SEK
2,8C-80-ED-1F-D4-DF,gpetrasab,600026,c19e7305d308bbc124de7b05a38d8ade9fe77bc2,-87,781,BGN
3,5D-AA-D5-7A-AE-5D,kdoileyac,600104,b0cc5c14b9beb3850ba8225da4963d63dd20e645,-85,432,NIO
3,3E-42-7E-D2-B4-1A,kdeenerad,600110,3757433e88106788a2a42643837ad71ee71d3742,-57,269,USD
1,1E-74-CE-ED-E2-D6,fedscerae,600030,7978c0dedd52fedc8346ccdbf5bf68d023ccc4e6,-56,544,PYG
1,ED-A3-CB-49-2A-76,gridesaf,600013,c476ff6b552baa3c9c8b4013b083bc87ef561171,-90,1129,IDR
3,C0-F6-F4-47-FA-D4,mtonkinsonag,600002,9a4784675be256a7608b3a5153a7db19e8480364,-55,414,CNY
3,44-4E-79-2A-15-B1,araddenburyah,600007,510e050116a9def001c878f60494b60dbf3158e4,-81,634,AMD
3,97-F1-7E-87-78-AB,dwileyai,600059,f98e5d06473b37f85a2fe5a87d13dad8d92e707c,-84,566,BRL
3,FD-8A-7D-3A-E4-5D,dcastanaresaj,600057,48d616553ce64c82cf5dc25fdd3d41f321bed240,-54,922,RUB
1,7A-D8-E6-50-E8-E9,fgodbaldak,600077,16ec0a6a188a2bde07b856ee7158c53558fe46d7,-49,421,CNY
3,F4-DF-BB-03-A6-3A,crosbothamal,600119,fff0c38373a358f6413925e859c8abf469afdf00,-52,706,BRL
1,0A-C9-0B-A4-A7-C9,alaughnanam,600073,44ee13e8622ae4f5e662fed985b9bbeb70bffc03,-77,709,USD
3,D7-15-B1-E5-EA-84,sebbersan,600099,586dcb30a7e080d65c8ab3f87fd820926db54765,-52,282,PHP
1,CB-CC-63-F0-FC-F1,ehaslegraveao,600010,1d1cc80fe6781a336b2a964b994a7fab74507033,-79,457,VEF
3,07-3A-47-61-4F-83,mogianyap,600006,c468b685d8f4096d60a39268ac3f14e42bd989e1,-86,1077,IDR
1,A8-6E-3A-CD-17-13,tdumphyaq,600097,13751988a5d0a515c8a6d1b470830145fccb7cf5,-79,1119,EUR
2,19-CE-03-5A-F8-DB,dburnupar,600029,7e5356109eba9427929e609e9a9050be8ecf3d8d,-88,287,CNY
3,36-D7-DE-F3-E2-3C,mcostenas,600100,6444759d005f1062dc2883e238facc4443e1d967,-69,689,CZK
3,66-4C-CE-98-F7-E3,ljanjicat,600078,f32d53742e9898dbbac0ed9b6a71b997f9f15595,-88,1179,CZK
2,F8-6A-A1-87-E3-4D,nbeaumontau,600062,a1164b6421354c407e0b30e8acc2babe42b8689f,-83,463,MXN
3,31-BF-95-4E-BE-B9,jmcareeav,600005,a0facdbba48f5ac826db9b5ff86425e91d404f53,-89,184,PHP
2,03-41-75-A4-DC-79,sbarnwallaw,600100,42b3745f4ca6d4a19969391bca5733e2e4554fdb,-71,205,RUB
1,77-AF-60-E3-63-AD,skenealyax,600070,54c55e874b0f08e3efbff549b9e96b406d5cbc01,-81,805,BDT
1,4D-1A-62-85-68-D0,keateay,600114,d573513651c88bc451de398c4f41a885f87fe026,-70,1019,USD
3,FA-A5-4D-1A-05-00,kgreceaz,600054,3d91a3013b452e77f4e7c2a88520f1afea5fb0fa,-55,178,PHP
1,A5-BD-2D-ED-6C-0F,asankeyb0,600114,4d8411a0508152b045b4f1c0c80f910296619b1b,-52,664,CNY
1,9D-9D-DF-8D-D8-1E,bbernardinellib1,600011,a914f03b8579d6bc28f578c4029a6c4e5981f0d4,-51,660,MXN
2,84-07-90-5F-A0-B1,dhouseagob2,600080,3f396ecc728ed1d831c52b7127149aa9a0c895bf,-45,565,EUR
2,94-98-CF-9A-D3-08,ccliveb3,600120,66d1790690d0b338ed4c93be467cfcdaf494ee8a,-61,472,USD
1,3B-45-E8-BC-02-25,cambrusb4,600069,1a701622d4712b12bdd6617bcefa81b4eb6f8c61,-41,480,EUR
1,1C-6A-58-29-4D-45,ghargb5,600069,7cdbb3cc6742bd60dbfde08c49678738f89dc6b2,-48,706,RUB
2,1D-93-1A-C1-B0-2A,fhobbenb6,600098,1f1be5fc24f1fc03b7a3ca5499f094461600ab56,-74,870,CNY
2,9F-A7-05-9C-34-18,xfranzb7,600097,5ec2cd68951ae7f4019ce2212b0aa3b28ce77e20,-47,728,IDR
1,0D-2B-6C-95-1B-27,roffillb8,600049,76525e2e17eb7a37da93eccbd60315239623ddba,-72,201,YER
1,E0-A6-3F-73-8F-1A,rseeborneb9,600101,19dec8b96311ccb9e10029dd3ff5f1d7cc74d6ec,-63,355,EUR
2,A9-04-73-05-05-F7,aheffordeba,600003,eadb31d32c738086254aa92cc39c79821c25b2bb,-63,1099,EUR
1,73-2E-6A-C3-DA-7B,svisickbb,600065,f417d2ca92528c2153e11640d1a8bf4fe36fde60,-61,1051,AFN
1,15-8E-D3-E5-43-1B,aquickbc,600093,6d84ab9fe51650f9a917893ae88df4cc7dab497b,-90,615,SEK
3,4D-79-52-A6-29-87,sstantonbd,600094,3022d1f964f673839df2016ffae4d858a5968819,-53,1113,IDR
3,75-CF-D4-FA-60-BD,mhavilebe,600069,c26d37c01ddd3cf930f341531e397d4f528caf19,-85,618,ARS
3,D6-76-87-22-FC-FF,glabdenbf,600011,96e5c49719451814fe505c156ba799ee74766eb5,-46,831,MDL
1,DC-4E-BC-13-26-A2,ewhicherbg,600006,5c111cd6ce7b3aaac6f5223db5e20224680009b9,-58,852,ALL
2,40-55-52-CD-E7-32,dtreleasebh,600068,af693ffde2b65b36df3c6b8543f2949f328ca4b3,-53,729,PLN
3,D2-DE-F9-62-B2-ED,rmurkusbi,600030,e50c8e380f247501571837c3f8aad1259073f06b,-89,1138,BRL
1,42-4C-C3-F7-D5-62,ylehrianbj,600034,6c326f8a6341a4be5eeb8cc7f392de6288f8c2ef,-56,453,ZWL
1,D1-0F-28-C1-82-DB,ghazelbybk,600019,2222983c98a115cd3c196b832f568176d1e6d559,-60,810,BRL
1,42-2F-23-EB-C8-11,csilmonbl,600107,c6b483232c469b89ca10cf1b7de8c110a02fb1a3,-67,799,EUR
3,A8-33-B3-70-66-79,csamwysebm,600082,9f3dad6edd3bb0768a91250976f94f01a1b5fbce,-61,619,RUB
3,C4-90-18-7E-8B-7B,nkreutzerbn,600080,9a4abb4760318c185c8bc35908fd03ef4e449d43,-84,948,CNY
3,0F-F9-AF-FE-F9-9C,hrenishbo,600087,84199d27b5b033d02d0c90fdd83b6fd62eb44e43,-58,256,PHP
1,B4-63-31-25-11-0E,wsoppethbp,600015,84541b0c2ba84eda4d2b75cd8e6e5b8313ce00f3,-46,358,XOF
1,59-8B-0D-0F-31-E2,mgorickbq,600095,79f139b4841c9293335c9f70838d4c973205f48e,-61,788,CNY
3,1B-DE-DB-6C-06-BD,kraspinbr,600013,f6be8484e6bb0f02f8bd168f9246cb234c6db207,-68,608,IDR
1,B8-D8-63-F2-67-67,beskriettbs,600018,f2a1218e52f7bbfb09a6361fe8ec6096c721687a,-72,743,CNY
3,F1-54-C0-D5-14-47,kjanovskybt,600097,1e8886dd52cbf7aede623f63faf6050a48d900cc,-90,1177,EUR
2,6B-B7-BF-84-18-E3,dpietribu,600055,3f2dd370814a4906764303db29fba33bc84eb264,-67,131,CNY
1,36-7C-82-0A-FB-F5,tmerrettbv,600024,165c699eb63caea005906eef85cd6f68ca4033df,-87,401,XPF
2,0C-AF-5D-05-3F-72,gdyballbw,600036,1b3daaa7f42414bb36dc215ed33b00cb4547db9e,-57,1070,ARS
1,3C-9F-12-CF-F8-61,jleahairbx,600048,14b67f66c41a8acd371da507f8f6e19d974d825f,-40,548,RUB
1,4A-A5-DB-CC-FA-6D,kdebleby,600025,8c6b52aaf996e93adeecac927c3f30bbb232495d,-67,221,OMR
3,F6-5E-67-68-D6-8E,gbussonbz,600094,8069c4a7a6232deeceeb52dd69a4d7432fb42077,-40,464,PLN
1,F5-44-12-AD-8C-0A,nwormanc0,600116,e24656a0a30c903ec9ce47839bea1920b905403a,-45,325,PLN
1,60-A0-BD-08-C0-69,hguyanc1,600002,c62aa2e539cdce6777a6ae0a5b05aacccacf862f,-74,295,PLN
